date,predicted_class,confidence,true_class
2024-07-21 20:15:11,BLACK-CAPPED CHICKADEE,0.9999978542327881,BLACK-CAPPED CHICKADEE
2024-07-21 20:15:11,BLACK-NECKED GREBE,1.0,BLACK-NECKED GREBE
2024-07-21 20:15:11,BLACK-NECKED GREBE,1.0,BLACK-NECKED GREBE
2024-07-21 20:15:11,BLACK-NECKED GREBE,1.0,BLACK-NECKED GREBE
2024-07-21 20:15:11,BLACK-NECKED GREBE,1.0,BLACK-NECKED GREBE
2024-07-21 20:15:11,BLACK-NECKED GREBE,1.0,BLACK-NECKED GREBE
2024-07-21 20:15:11,BLACK-NECKED GREBE,0.9999536275863647,BLACK-NECKED GREBE
2024-07-21 20:15:11,BLACK-NECKED GREBE,1.0,BLACK-NECKED GREBE
2024-07-21 20:15:12,BLACK-NECKED GREBE,0.9999672174453735,BLACK-NECKED GREBE
2024-07-21 20:15:12,BLACK-NECKED GREBE,1.0,BLACK-NECKED GREBE
2024-07-21 20:15:12,BLACK-NECKED GREBE,0.9137532114982605,BLACK-NECKED GREBE
2024-07-21 20:15:12,BLACK-NECKED GREBE,0.9999967813491821,BLACK-NECKED GREBE
2024-07-21 20:15:12,BLACK-NECKED GREBE,0.8854568004608154,BLACK-NECKED GREBE
2024-07-21 20:15:12,BLACK-NECKED GREBE,1.0,BLACK-NECKED GREBE
2024-07-21 20:15:12,BLACK-NECKED GREBE,0.9999961853027344,BLACK-NECKED GREBE
2024-07-21 20:15:12,BLACK-NECKED GREBE,0.9999842643737793,BLACK-NECKED GREBE
2024-07-21 20:15:12,BLACK-NECKED GREBE,0.9999942779541016,BLACK-NECKED GREBE
2024-07-21 20:15:13,BLACK-NECKED GREBE,1.0,BLACK-NECKED GREBE
2024-07-21 20:15:13,RED FACED CORMORANT,0.5750435590744019,BLACK-NECKED GREBE
2024-07-21 20:15:13,BLACK-NECKED GREBE,0.9999809265136719,BLACK-NECKED GREBE
2024-07-21 20:15:13,BLACK-NECKED GREBE,0.9996203184127808,BLACK-NECKED GREBE
2024-07-21 20:15:13,TEAL DUCK,0.3828490376472473,BLACK-NECKED GREBE
2024-07-21 20:15:13,BLACK-THROATED SPARROW,0.9999309778213501,BLACK-THROATED SPARROW
2024-07-21 20:15:13,CROW,0.43050530552864075,BLACK-THROATED SPARROW
2024-07-21 20:15:13,BLACK-THROATED SPARROW,0.99986732006073,BLACK-THROATED SPARROW
2024-07-21 20:15:13,BLACK-THROATED SPARROW,0.9999986886978149,BLACK-THROATED SPARROW
2024-07-21 20:15:14,BLACK-THROATED SPARROW,0.892667293548584,BLACK-THROATED SPARROW
2024-07-21 20:15:14,BLACK-THROATED SPARROW,0.9999990463256836,BLACK-THROATED SPARROW
2024-07-21 20:15:14,BLACK-THROATED SPARROW,1.0,BLACK-THROATED SPARROW
2024-07-21 20:15:14,BLACK-THROATED SPARROW,0.9994124174118042,BLACK-THROATED SPARROW
2024-07-21 20:15:14,BLACK-THROATED SPARROW,0.9999971389770508,BLACK-THROATED SPARROW
2024-07-21 20:15:14,BLACK-THROATED SPARROW,0.9993091821670532,BLACK-THROATED SPARROW
2024-07-21 20:15:14,BLACK-THROATED SPARROW,0.9235577583312988,BLACK-THROATED SPARROW
2024-07-21 20:15:14,BLACK-THROATED SPARROW,0.9999998807907104,BLACK-THROATED SPARROW
2024-07-21 20:15:14,BLACK-THROATED SPARROW,0.9963170886039734,BLACK-THROATED SPARROW
2024-07-21 20:15:15,BLACK-THROATED SPARROW,0.9999998807907104,BLACK-THROATED SPARROW
2024-07-21 20:15:15,BLACK-THROATED SPARROW,0.9999654293060303,BLACK-THROATED SPARROW
2024-07-21 20:15:15,BLACK-THROATED SPARROW,0.999998927116394,BLACK-THROATED SPARROW
2024-07-21 20:15:15,BLACK-THROATED SPARROW,0.9999971389770508,BLACK-THROATED SPARROW
2024-07-21 20:15:15,NOISY FRIARBIRD,0.9655898213386536,BLACK-THROATED SPARROW
2024-07-21 20:15:15,BLACK-THROATED SPARROW,0.9999982118606567,BLACK-THROATED SPARROW
2024-07-21 20:15:15,BLACK-THROATED SPARROW,0.9999960660934448,BLACK-THROATED SPARROW
2024-07-21 20:15:15,BLACK-THROATED SPARROW,0.9998618364334106,BLACK-THROATED SPARROW
2024-07-21 20:15:15,BLACKBURNIAM WARBLER,0.9997721314430237,BLACKBURNIAM WARBLER
2024-07-21 20:15:16,FLAME TANAGER,0.5136792659759521,BLACKBURNIAM WARBLER
2024-07-21 20:15:16,BLACKBURNIAM WARBLER,0.9984812140464783,BLACKBURNIAM WARBLER
2024-07-21 20:15:16,TOWNSENDS WARBLER,0.6818777918815613,BLACKBURNIAM WARBLER
2024-07-21 20:15:16,BLACKBURNIAM WARBLER,0.5086367130279541,BLACKBURNIAM WARBLER
2024-07-21 20:15:16,BLACKBURNIAM WARBLER,0.9712960124015808,BLACKBURNIAM WARBLER
2024-07-21 20:15:16,BAY-BREASTED WARBLER,0.9276390075683594,BLACKBURNIAM WARBLER
2024-07-21 20:15:16,BLACKBURNIAM WARBLER,0.9990968704223633,BLACKBURNIAM WARBLER
2024-07-21 20:15:16,BLACKBURNIAM WARBLER,0.883944034576416,BLACKBURNIAM WARBLER
2024-07-21 20:15:16,BLACKBURNIAM WARBLER,0.9905850887298584,BLACKBURNIAM WARBLER
2024-07-21 20:15:17,COMMON IORA,0.7804173827171326,BLACKBURNIAM WARBLER
2024-07-21 20:15:17,BLACKBURNIAM WARBLER,0.9965810179710388,BLACKBURNIAM WARBLER
2024-07-21 20:15:17,BLACKBURNIAM WARBLER,0.9999804496765137,BLACKBURNIAM WARBLER
2024-07-21 20:15:17,BLACKBURNIAM WARBLER,0.9996470212936401,BLACKBURNIAM WARBLER
2024-07-21 20:15:17,BLACKBURNIAM WARBLER,0.9999617338180542,BLACKBURNIAM WARBLER
2024-07-21 20:15:17,BLACKBURNIAM WARBLER,0.8197999596595764,BLACKBURNIAM WARBLER
2024-07-21 20:15:17,BLACKBURNIAM WARBLER,0.9993739724159241,BLACKBURNIAM WARBLER
2024-07-21 20:15:17,BLACKBURNIAM WARBLER,0.9986483454704285,BLACKBURNIAM WARBLER
2024-07-21 20:15:17,BLACKBURNIAM WARBLER,0.9998003244400024,BLACKBURNIAM WARBLER
2024-07-21 20:15:18,BLACKBURNIAM WARBLER,0.8934935331344604,BLACKBURNIAM WARBLER
2024-07-21 20:15:18,BLACKBURNIAM WARBLER,0.8967304825782776,BLACKBURNIAM WARBLER
2024-07-21 20:15:18,BLONDE CRESTED WOODPECKER,1.0,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:18,BLONDE CRESTED WOODPECKER,1.0,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:18,BLONDE CRESTED WOODPECKER,0.999988317489624,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:18,BLONDE CRESTED WOODPECKER,1.0,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:18,BLONDE CRESTED WOODPECKER,0.9856255650520325,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:18,BLONDE CRESTED WOODPECKER,1.0,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:18,BLONDE CRESTED WOODPECKER,1.0,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:19,BLONDE CRESTED WOODPECKER,1.0,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:19,BLONDE CRESTED WOODPECKER,1.0,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:19,BLONDE CRESTED WOODPECKER,0.9999998807907104,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:19,BLONDE CRESTED WOODPECKER,1.0,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:19,BLONDE CRESTED WOODPECKER,1.0,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:19,BLONDE CRESTED WOODPECKER,0.8965502381324768,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:19,BLONDE CRESTED WOODPECKER,1.0,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:19,BLONDE CRESTED WOODPECKER,1.0,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:19,BLONDE CRESTED WOODPECKER,0.9999985694885254,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:20,BLONDE CRESTED WOODPECKER,1.0,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:20,BLONDE CRESTED WOODPECKER,0.9999967813491821,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:20,BLONDE CRESTED WOODPECKER,0.6854432821273804,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:20,BLONDE CRESTED WOODPECKER,1.0,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:20,CREAM COLORED WOODPECKER,0.6786326766014099,BLONDE CRESTED WOODPECKER
2024-07-21 20:15:20,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:20,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:20,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:20,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:21,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:21,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:21,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:21,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:21,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:21,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:21,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:21,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:21,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:22,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:22,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:22,BLOOD PHEASANT,0.9999433755874634,BLOOD PHEASANT
2024-07-21 20:15:22,BAND TAILED GUAN,0.46456286311149597,BLOOD PHEASANT
2024-07-21 20:15:22,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:22,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:22,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:22,BLOOD PHEASANT,1.0,BLOOD PHEASANT
2024-07-21 20:15:22,BLUE COAU,0.9660096764564514,BLUE COAU
2024-07-21 20:15:23,BLUE COAU,0.9999947547912598,BLUE COAU
2024-07-21 20:15:23,BLUE COAU,1.0,BLUE COAU
2024-07-21 20:15:23,BLUE COAU,0.9999779462814331,BLUE COAU
2024-07-21 20:15:23,BLUE COAU,0.6107306480407715,BLUE COAU
2024-07-21 20:15:23,CRESTED COUA,0.9999995231628418,BLUE COAU
2024-07-21 20:15:23,CRESTED COUA,0.99989914894104,BLUE COAU
2024-07-21 20:15:23,CRESTED COUA,0.8823813199996948,BLUE COAU
2024-07-21 20:15:23,BLUE COAU,0.9998475313186646,BLUE COAU
2024-07-21 20:15:24,BLUE COAU,0.9820170998573303,BLUE COAU
2024-07-21 20:15:24,BLUE COAU,0.999887228012085,BLUE COAU
2024-07-21 20:15:24,BLUE COAU,0.999956488609314,BLUE COAU
2024-07-21 20:15:24,BLUE COAU,0.9999827146530151,BLUE COAU
2024-07-21 20:15:24,BLUE COAU,0.9995158910751343,BLUE COAU
2024-07-21 20:15:24,BLUE COAU,0.9991515874862671,BLUE COAU
2024-07-21 20:15:24,BLUE COAU,0.9400752186775208,BLUE COAU
2024-07-21 20:15:24,BLUE COAU,0.9999574422836304,BLUE COAU
2024-07-21 20:15:24,CRESTED COUA,0.9999940395355225,BLUE COAU
2024-07-21 20:15:25,BLUE COAU,0.9999176263809204,BLUE COAU
2024-07-21 20:15:25,CRESTED COUA,0.9876078367233276,BLUE COAU
2024-07-21 20:15:25,BLUE COAU,0.9996426105499268,BLUE COAU
2024-07-21 20:15:25,BLUE DACNIS,0.9999575614929199,BLUE DACNIS
2024-07-21 20:15:25,BLUE DACNIS,0.9999713897705078,BLUE DACNIS
2024-07-21 20:15:25,BLUE DACNIS,0.9998610019683838,BLUE DACNIS
2024-07-21 20:15:25,BLUE DACNIS,0.9878306984901428,BLUE DACNIS
2024-07-21 20:15:25,BLUE DACNIS,0.6237335801124573,BLUE DACNIS
2024-07-21 20:15:25,BLUE DACNIS,0.9987492561340332,BLUE DACNIS
2024-07-21 20:15:26,BLUE DACNIS,0.9999946355819702,BLUE DACNIS
2024-07-21 20:15:26,BLUE DACNIS,0.8063469529151917,BLUE DACNIS
2024-07-21 20:15:26,AZURE TANAGER,0.6831396818161011,BLUE DACNIS
2024-07-21 20:15:26,RED LEGGED HONEYCREEPER,0.9946923851966858,BLUE DACNIS
2024-07-21 20:15:26,BLUE DACNIS,0.8085578680038452,BLUE DACNIS
2024-07-21 20:15:26,PARADISE TANAGER,0.9999954700469971,BLUE DACNIS
2024-07-21 20:15:26,FAIRY BLUEBIRD,0.8848273754119873,BLUE DACNIS
2024-07-21 20:15:26,BLUE DACNIS,0.961902916431427,BLUE DACNIS
2024-07-21 20:15:26,BLUE DACNIS,0.9999953508377075,BLUE DACNIS
2024-07-21 20:15:27,BLUE DACNIS,0.9999951124191284,BLUE DACNIS
2024-07-21 20:15:27,BLUE DACNIS,0.9478872418403625,BLUE DACNIS
2024-07-21 20:15:27,BLUE DACNIS,0.999934196472168,BLUE DACNIS
2024-07-21 20:15:27,INDIGO BUNTING,0.9761117100715637,BLUE DACNIS
2024-07-21 20:15:27,BLUE DACNIS,0.9883310198783875,BLUE DACNIS
2024-07-21 20:15:27,BLUE DACNIS,0.9987320303916931,BLUE DACNIS
2024-07-21 20:15:27,BLUE GRAY GNATCATCHER,0.9989979863166809,BLUE GRAY GNATCATCHER
2024-07-21 20:15:27,BLUE GRAY GNATCATCHER,0.9999932050704956,BLUE GRAY GNATCATCHER
2024-07-21 20:15:27,BLUE MALKOHA,0.3906363546848297,BLUE GRAY GNATCATCHER
2024-07-21 20:15:28,INDIAN ROLLER,0.2281263917684555,BLUE GRAY GNATCATCHER
2024-07-21 20:15:28,BLUE GRAY GNATCATCHER,0.7718390822410583,BLUE GRAY GNATCATCHER
2024-07-21 20:15:28,BLUE GRAY GNATCATCHER,0.7737882137298584,BLUE GRAY GNATCATCHER
2024-07-21 20:15:28,BLUE GRAY GNATCATCHER,0.7901535034179688,BLUE GRAY GNATCATCHER
2024-07-21 20:15:28,BLUE GRAY GNATCATCHER,0.9927353858947754,BLUE GRAY GNATCATCHER
2024-07-21 20:15:28,BLUE GRAY GNATCATCHER,0.7541607618331909,BLUE GRAY GNATCATCHER
2024-07-21 20:15:28,BLUE GRAY GNATCATCHER,0.9999815225601196,BLUE GRAY GNATCATCHER
2024-07-21 20:15:28,BLUE GRAY GNATCATCHER,0.9806447625160217,BLUE GRAY GNATCATCHER
2024-07-21 20:15:28,BLUE GRAY GNATCATCHER,0.9976558089256287,BLUE GRAY GNATCATCHER
2024-07-21 20:15:29,BLUE GRAY GNATCATCHER,0.719226598739624,BLUE GRAY GNATCATCHER
2024-07-21 20:15:29,BLUE GRAY GNATCATCHER,0.9997237324714661,BLUE GRAY GNATCATCHER
2024-07-21 20:15:29,BLUE GRAY GNATCATCHER,0.9999678134918213,BLUE GRAY GNATCATCHER
2024-07-21 20:15:29,BLUE GRAY GNATCATCHER,0.9999995231628418,BLUE GRAY GNATCATCHER
2024-07-21 20:15:29,BLUE GRAY GNATCATCHER,0.9275848269462585,BLUE GRAY GNATCATCHER
2024-07-21 20:15:29,BLUE GRAY GNATCATCHER,0.9815956354141235,BLUE GRAY GNATCATCHER
2024-07-21 20:15:29,BLUE GRAY GNATCATCHER,0.9999988079071045,BLUE GRAY GNATCATCHER
2024-07-21 20:15:29,BLUE GRAY GNATCATCHER,0.9993475079536438,BLUE GRAY GNATCATCHER
2024-07-21 20:15:29,BLUE GRAY GNATCATCHER,0.9999723434448242,BLUE GRAY GNATCATCHER
2024-07-21 20:15:30,BLUE GROSBEAK,0.9999990463256836,BLUE GROSBEAK
2024-07-21 20:15:30,BLUE GROSBEAK,0.9998958110809326,BLUE GROSBEAK
2024-07-21 20:15:30,BLUE GROSBEAK,0.999995231628418,BLUE GROSBEAK
2024-07-21 20:15:30,BLUE GROSBEAK,0.9955776929855347,BLUE GROSBEAK
2024-07-21 20:15:30,BLUE GROSBEAK,0.5736450552940369,BLUE GROSBEAK
2024-07-21 20:15:30,BLUE GROSBEAK,0.9999997615814209,BLUE GROSBEAK
2024-07-21 20:15:30,BLUE GROSBEAK,1.0,BLUE GROSBEAK
2024-07-21 20:15:30,BLUE GROSBEAK,1.0,BLUE GROSBEAK
2024-07-21 20:15:30,BLUE GROSBEAK,0.8318928480148315,BLUE GROSBEAK
2024-07-21 20:15:31,BLUE GROSBEAK,0.57948237657547,BLUE GROSBEAK
2024-07-21 20:15:31,BLUE GROSBEAK,1.0,BLUE GROSBEAK
2024-07-21 20:15:31,INDIGO BUNTING,0.9935041666030884,BLUE GROSBEAK
2024-07-21 20:15:31,BLUE GROSBEAK,0.9999977350234985,BLUE GROSBEAK
2024-07-21 20:15:31,BLUE GROSBEAK,0.9999985694885254,BLUE GROSBEAK
2024-07-21 20:15:31,BLUE GROSBEAK,0.9999785423278809,BLUE GROSBEAK
2024-07-21 20:15:31,BLUE GROSBEAK,1.0,BLUE GROSBEAK
2024-07-21 20:15:31,BLUE GROSBEAK,0.9999985694885254,BLUE GROSBEAK
2024-07-21 20:15:31,BLUE GROSBEAK,0.9998201131820679,BLUE GROSBEAK
2024-07-21 20:15:32,BLUE GROSBEAK,0.9282546043395996,BLUE GROSBEAK
2024-07-21 20:15:32,BLUE GROSBEAK,0.9999990463256836,BLUE GROSBEAK
2024-07-21 20:15:32,INDIGO BUNTING,0.21989914774894714,BLUE GROSBEAK
2024-07-21 20:15:32,BLUE GROUSE,0.9925262928009033,BLUE GROUSE
2024-07-21 20:15:32,BORNEAN PHEASANT,0.6173979043960571,BLUE GROUSE
2024-07-21 20:15:32,BLUE GROUSE,0.8990867733955383,BLUE GROUSE
2024-07-21 20:15:32,BLUE GROUSE,0.7197930216789246,BLUE GROUSE
2024-07-21 20:15:32,GRAY PARTRIDGE,0.9903402924537659,BLUE GROUSE
2024-07-21 20:15:32,RED TAILED HAWK,0.25810861587524414,BLUE GROUSE
2024-07-21 20:15:33,BLUE GROUSE,0.9580832123756409,BLUE GROUSE
2024-07-21 20:15:33,BLUE GROUSE,0.9997929334640503,BLUE GROUSE
2024-07-21 20:15:33,GRAY PARTRIDGE,0.682535707950592,BLUE GROUSE
2024-07-21 20:15:33,BLUE GROUSE,0.997068464756012,BLUE GROUSE
2024-07-21 20:15:33,BLUE GROUSE,0.9998159408569336,BLUE GROUSE
2024-07-21 20:15:33,BLUE GROUSE,0.999985933303833,BLUE GROUSE
2024-07-21 20:15:33,BLUE GROUSE,0.4879915118217468,BLUE GROUSE
2024-07-21 20:15:33,BLUE GROUSE,0.8392153382301331,BLUE GROUSE
2024-07-21 20:15:33,SWINHOES PHEASANT,0.40221863985061646,BLUE GROUSE
2024-07-21 20:15:34,BLUE GROUSE,0.9595981240272522,BLUE GROUSE
2024-07-21 20:15:34,BLUE GROUSE,0.9993494153022766,BLUE GROUSE
2024-07-21 20:15:34,INDIAN BUSTARD,0.3667007386684418,BLUE GROUSE
2024-07-21 20:15:34,BLUE GROUSE,0.9617385864257812,BLUE GROUSE
2024-07-21 20:15:34,BLUE GROUSE,0.9999986886978149,BLUE GROUSE
2024-07-21 20:15:34,BLUE GROUSE,0.9742838144302368,BLUE GROUSE
2024-07-21 20:15:34,AMERICAN BITTERN,0.5765421390533447,BLUE HERON
2024-07-21 20:15:34,BLUE HERON,0.9999990463256836,BLUE HERON
2024-07-21 20:15:35,BLUE HERON,0.9999998807907104,BLUE HERON
2024-07-21 20:15:35,BLUE HERON,0.9821376204490662,BLUE HERON
2024-07-21 20:15:35,BLUE HERON,0.9989652633666992,BLUE HERON
2024-07-21 20:15:35,BLUE HERON,0.9998691082000732,BLUE HERON
2024-07-21 20:15:35,BLUE HERON,0.9999182224273682,BLUE HERON
2024-07-21 20:15:35,BLUE HERON,0.9994437098503113,BLUE HERON
2024-07-21 20:15:35,BLUE HERON,0.999961256980896,BLUE HERON
2024-07-21 20:15:35,BLUE HERON,0.9982009530067444,BLUE HERON
2024-07-21 20:15:35,BLUE HERON,0.9999873638153076,BLUE HERON
2024-07-21 20:15:36,BLUE HERON,0.9993988275527954,BLUE HERON
2024-07-21 20:15:36,BLUE HERON,0.9999958276748657,BLUE HERON
2024-07-21 20:15:36,BLUE HERON,0.9989815950393677,BLUE HERON
2024-07-21 20:15:36,BLUE HERON,0.9999957084655762,BLUE HERON
2024-07-21 20:15:36,BLUE HERON,0.9999936819076538,BLUE HERON
2024-07-21 20:15:36,BLUE HERON,0.9999998807907104,BLUE HERON
2024-07-21 20:15:36,BLUE HERON,1.0,BLUE HERON
2024-07-21 20:15:37,BLUE HERON,0.9960494637489319,BLUE HERON
2024-07-21 20:15:37,BLUE HERON,0.9311374425888062,BLUE HERON
2024-07-21 20:15:37,BLUE HERON,1.0,BLUE HERON
2024-07-21 20:15:37,BLUE MALKOHA,0.9936821460723877,BLUE MALKOHA
2024-07-21 20:15:37,BLUE MALKOHA,0.9982857704162598,BLUE MALKOHA
2024-07-21 20:15:37,BLUE MALKOHA,1.0,BLUE MALKOHA
2024-07-21 20:15:37,CRESTED OROPENDOLA,0.7910458445549011,BLUE MALKOHA
2024-07-21 20:15:37,BLUE MALKOHA,0.9999964237213135,BLUE MALKOHA
2024-07-21 20:15:37,BLUE MALKOHA,0.8876398801803589,BLUE MALKOHA
2024-07-21 20:15:37,BLUE MALKOHA,0.9997981786727905,BLUE MALKOHA
2024-07-21 20:15:37,BLUE MALKOHA,0.9853886961936951,BLUE MALKOHA
2024-07-21 20:15:37,BLUE MALKOHA,0.996503472328186,BLUE MALKOHA
2024-07-21 20:15:37,BLUE MALKOHA,0.9990577101707458,BLUE MALKOHA
2024-07-21 20:15:37,BLUE MALKOHA,0.8015230298042297,BLUE MALKOHA
2024-07-21 20:15:37,CRESTED SERPENT EAGLE,0.7735649347305298,BLUE MALKOHA
2024-07-21 20:15:38,BLUE MALKOHA,0.9975232481956482,BLUE MALKOHA
2024-07-21 20:15:38,BLUE MALKOHA,0.9999715089797974,BLUE MALKOHA
2024-07-21 20:15:38,BLUE MALKOHA,0.9999994039535522,BLUE MALKOHA
2024-07-21 20:15:38,BLUE MALKOHA,0.9999995231628418,BLUE MALKOHA
2024-07-21 20:15:38,BLUE MALKOHA,1.0,BLUE MALKOHA
2024-07-21 20:15:38,BLUE MALKOHA,0.9953199028968811,BLUE MALKOHA
2024-07-21 20:15:38,BLUE MALKOHA,0.9998946189880371,BLUE MALKOHA
2024-07-21 20:15:38,BLUE MALKOHA,0.9991216063499451,BLUE MALKOHA
2024-07-21 20:15:38,BLUE MALKOHA,0.9999980926513672,BLUE MALKOHA
2024-07-21 20:15:38,BLUE THROATED PIPING GUAN,0.8094543218612671,BLUE THROATED PIPING GUAN
2024-07-21 20:15:38,BLUE THROATED PIPING GUAN,0.9972339272499084,BLUE THROATED PIPING GUAN
2024-07-21 20:15:38,BLUE THROATED PIPING GUAN,1.0,BLUE THROATED PIPING GUAN
2024-07-21 20:15:38,BLUE THROATED PIPING GUAN,0.695584774017334,BLUE THROATED PIPING GUAN
2024-07-21 20:15:38,BLUE THROATED PIPING GUAN,0.9997492432594299,BLUE THROATED PIPING GUAN
2024-07-21 20:15:38,BLUE THROATED PIPING GUAN,0.8826348185539246,BLUE THROATED PIPING GUAN
2024-07-21 20:15:39,BLUE THROATED PIPING GUAN,0.9999978542327881,BLUE THROATED PIPING GUAN
2024-07-21 20:15:39,BLUE THROATED PIPING GUAN,0.999974250793457,BLUE THROATED PIPING GUAN
2024-07-21 20:15:39,BLUE THROATED PIPING GUAN,1.0,BLUE THROATED PIPING GUAN
2024-07-21 20:15:39,BLUE THROATED PIPING GUAN,1.0,BLUE THROATED PIPING GUAN
2024-07-21 20:15:39,BLACK VULTURE,0.9990928173065186,BLUE THROATED PIPING GUAN
2024-07-21 20:15:39,BLUE THROATED PIPING GUAN,0.9993664622306824,BLUE THROATED PIPING GUAN
2024-07-21 20:15:39,BLUE THROATED PIPING GUAN,0.9999436140060425,BLUE THROATED PIPING GUAN
2024-07-21 20:15:39,BLUE THROATED PIPING GUAN,0.9610756039619446,BLUE THROATED PIPING GUAN
2024-07-21 20:15:39,BLUE THROATED PIPING GUAN,0.9999788999557495,BLUE THROATED PIPING GUAN
2024-07-21 20:15:39,BLUE THROATED PIPING GUAN,0.9999997615814209,BLUE THROATED PIPING GUAN
2024-07-21 20:15:39,BLUE THROATED PIPING GUAN,0.9999639987945557,BLUE THROATED PIPING GUAN
2024-07-21 20:15:39,BLUE THROATED PIPING GUAN,0.9993404746055603,BLUE THROATED PIPING GUAN
2024-07-21 20:15:39,BLUE THROATED PIPING GUAN,0.9999998807907104,BLUE THROATED PIPING GUAN
2024-07-21 20:15:39,BLUE THROATED PIPING GUAN,0.9999959468841553,BLUE THROATED PIPING GUAN
2024-07-21 20:15:40,BLUE THROATED PIPING GUAN,0.9999997615814209,BLUE THROATED PIPING GUAN
2024-07-21 20:15:40,BLUE THROATED TOUCANET,0.9760798811912537,BLUE THROATED TOUCANET
2024-07-21 20:15:40,PAINTED BUNTING,0.5768635272979736,BLUE THROATED TOUCANET
2024-07-21 20:15:40,BLUE THROATED TOUCANET,1.0,BLUE THROATED TOUCANET
2024-07-21 20:15:40,BLUE THROATED TOUCANET,0.9999648332595825,BLUE THROATED TOUCANET
2024-07-21 20:15:40,BLUE THROATED TOUCANET,1.0,BLUE THROATED TOUCANET
2024-07-21 20:15:40,BLUE THROATED TOUCANET,0.9993813037872314,BLUE THROATED TOUCANET
2024-07-21 20:15:40,BLUE THROATED TOUCANET,1.0,BLUE THROATED TOUCANET
2024-07-21 20:15:40,BLUE THROATED TOUCANET,1.0,BLUE THROATED TOUCANET
2024-07-21 20:15:40,BLUE THROATED TOUCANET,0.9999995231628418,BLUE THROATED TOUCANET
2024-07-21 20:15:40,BLUE THROATED TOUCANET,1.0,BLUE THROATED TOUCANET
2024-07-21 20:15:40,BLUE THROATED TOUCANET,1.0,BLUE THROATED TOUCANET
2024-07-21 20:15:40,BLUE THROATED TOUCANET,1.0,BLUE THROATED TOUCANET
2024-07-21 20:15:41,BLUE THROATED TOUCANET,1.0,BLUE THROATED TOUCANET
2024-07-21 20:15:41,BLUE THROATED TOUCANET,1.0,BLUE THROATED TOUCANET
2024-07-21 20:15:41,BLUE THROATED TOUCANET,1.0,BLUE THROATED TOUCANET
2024-07-21 20:15:41,BLUE THROATED TOUCANET,1.0,BLUE THROATED TOUCANET
2024-07-21 20:15:41,BLUE THROATED TOUCANET,1.0,BLUE THROATED TOUCANET
2024-07-21 20:15:41,BLUE THROATED TOUCANET,1.0,BLUE THROATED TOUCANET
2024-07-21 20:15:41,BLUE THROATED TOUCANET,1.0,BLUE THROATED TOUCANET
2024-07-21 20:15:41,BLUE THROATED TOUCANET,1.0,BLUE THROATED TOUCANET
2024-07-21 20:15:41,BLUE THROATED TOUCANET,0.9999703168869019,BLUE THROATED TOUCANET
2024-07-21 20:15:41,BOBOLINK,0.999998927116394,BOBOLINK
2024-07-21 20:15:41,BOBOLINK,0.9999529123306274,BOBOLINK
2024-07-21 20:15:41,NORTHERN RED BISHOP,0.6671721339225769,BOBOLINK
